C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_077.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_077.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_077.jpg, 0, 0, 0, 8.019823E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_177.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_177.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_177.jpg, 0, 0, 0, 7.813094E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_277.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_277.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_277.jpg, 0, 0, 0, 7.751224E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_379.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_379.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_379.jpg, 0, 0, 0, 8.032497E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_480.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_480.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_480.jpg, 0, 0, 0, 8.025127E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_580.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_580.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_580.jpg, 0, 0, 0, 7.782597E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_681.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_681.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_681.jpg, 0, 0, 0, 7.766535E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_783.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_783.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_783.jpg, 0, 0, 0, 7.814608E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_885.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_885.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_885.jpg, 0, 0, 0, 7.947123E-05
C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\center_2020_08_16_17_27_18_985.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\left_2020_08_16_17_27_18_985.jpg, C:\Users\sangr\OneDrive\Desktop\bbbb\IMG\right_2020_08_16_17_27_18_985.jpg, 0, 0, 0, 7.785791E-05
